TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
REXSEAL     ,20231006,101.00,101.00,101.00,101.00,3000
SVS         ,20231006,8.51,8.51,8.32,8.32,36000
KAMOPAINTS  ,20231006,154.90,156.00,150.05,153.80,2840
AARTIPHARM  ,20231006,430.05,447.50,423.60,424.75,30374
DHARNI      ,20231006,27.00,27.00,26.82,26.82,12000
TRANSVOY    ,20231006,71.21,71.21,69.02,70.01,4800
EARTH       ,20231006,56.00,56.00,52.97,55.71,168000
ASHIKA      ,20231006,37.99,37.99,36.12,37.50,457
NSLNISP     ,20231006,51.84,51.90,51.16,51.72,188084
HDFCBSE500  ,20231006,27.65,27.98,27.41,27.51,306
HDFCSML250  ,20231006,123.08,123.75,123.06,123.62,1634
HDFCMID150  ,20231006,150.60,151.35,150.27,150.75,720
GOLDETF     ,20231006,57.00,58.31,56.60,57.06,4522
SEALMATIC   ,20231006,509.95,510.00,490.25,490.25,8400
ROBU        ,20231006,306.00,320.00,305.00,318.25,12000
PATRON      ,20231006,9.80,9.85,9.48,9.53,48000
SVJ         ,20231006,56.60,56.60,56.60,56.60,30000
AMANAYA     ,20231006,12.00,12.00,12.00,12.00,6000
RESGEN      ,20231006,68.12,80.00,68.12,78.87,225000
ITCONS      ,20231006,48.50,49.30,48.43,49.30,6000
AIRAN       ,20231006,25.00,25.40,24.00,24.44,52810
DIVGIITTS   ,20231006,1051.05,1082.35,1032.00,1074.65,7315
PSUBANKICI  ,20231006,52.21,52.80,52.14,52.21,2043
SUDARSHAN   ,20231006,83.00,83.00,82.50,83.00,4800
GSLSU       ,20231006,179.25,208.90,179.25,204.65,177255
BRIGHT      ,20231006,470.00,470.00,468.50,468.50,4000
DEVLAB      ,20231006,60.00,60.00,58.65,58.65,14000
AXISPEGP    ,20231006,66.16,66.61,66.16,66.61,12
LOWVOL      ,20231006,150.00,150.71,150.00,150.71,21
JAFINANCE   ,20231006,49.00,49.00,44.62,47.61,2206
USK         ,20231006,34.50,38.40,34.50,37.52,135800
MAIDEN      ,20231006,105.90,108.00,105.90,107.75,28000
EXHICON     ,20231006,286.45,286.45,273.90,279.90,16000
AVALON      ,20231006,573.90,581.55,562.40,570.25,17789
SANCODE     ,20231006,84.00,84.00,84.00,84.00,3000
BLAL        ,20231006,159.40,160.30,158.30,159.00,5538
SILVERETF   ,20231006,70.00,72.09,69.80,71.82,8161
RHL         ,20231006,106.00,108.15,106.00,106.95,595
RETINA      ,20231006,66.90,66.90,66.90,66.90,4000
DSPGOLDETF  ,20231006,57.70,57.70,56.50,56.66,787
MANKIND     ,20231006,1770.05,1805.00,1748.00,1798.70,12414
INNOKAIZ    ,20231006,125.20,125.20,125.20,125.20,1600
AVG         ,20231006,277.40,287.30,275.45,284.40,16373
ATALREAL    ,20231006,78.00,78.96,76.80,77.94,738
PIGL        ,20231006,43.99,43.99,42.00,42.02,2776
NXST        ,20231006,128.97,128.97,123.15,128.25,3347
PAVNAIND    ,20231006,452.60,453.65,413.80,451.00,3500
HSIL        ,20231006,200.10,200.10,196.50,199.00,12800
SIGMA       ,20231006,471.95,471.95,439.65,450.90,533
GHCLTEXTIL  ,20231006,78.57,79.83,77.56,79.01,29601
MKPL        ,20231006,870.00,897.00,854.00,878.95,38751
CFF         ,20231006,418.15,418.15,387.00,401.65,44800
COMRADE     ,20231006,146.00,151.00,146.00,150.00,6000
SILVRETF    ,20231006,78.00,78.00,67.60,69.97,506
IKIO        ,20231006,358.95,359.05,354.20,358.20,6637
BIZOTIC     ,20231006,58.57,61.75,58.57,61.75,7200
ASIAN       ,20231006,51.45,51.45,49.45,49.45,2869
COSMICCRF   ,20231006,240.60,248.00,240.60,244.10,6000
HMAAGRO     ,20231006,737.00,746.85,718.00,721.45,4454
URAVI       ,20231006,252.05,252.05,243.00,245.90,1032
VEEFIN      ,20231006,228.95,233.30,225.00,233.30,91200
IDEAFORGE   ,20231006,862.00,863.05,815.00,823.55,20026
CYIENTDLM   ,20231006,670.05,672.90,660.10,668.40,18605
DSPITETF    ,20231006,32.20,32.50,32.06,32.44,5311
SENCO       ,20231006,642.45,651.00,633.75,645.25,38357
ALPHAIND    ,20231006,231.60,231.60,231.60,231.60,7200
ACCELERATE  ,20231006,218.25,218.25,218.20,218.20,3200
KAKA        ,20231006,185.00,185.00,181.00,182.50,22000
JIOFIN      ,20231006,226.15,227.55,223.80,225.10,1269931
AHASOLAR    ,20231006,310.00,310.00,305.50,305.60,4000
UTKARSHBNK  ,20231006,60.16,60.90,58.10,58.72,1228024
ASARFI      ,20231006,107.50,111.30,105.55,110.20,84000
BANKETF     ,20231006,444.00,446.26,444.00,444.21,319
NETWEB      ,20231006,829.85,833.50,811.00,812.65,7433
DSPPSBKETF  ,20231006,52.01,52.55,52.01,52.23,55
DSPPVBKETF  ,20231006,23.01,23.10,23.01,23.10,3
YATHARTH    ,20231006,385.00,415.00,383.10,401.95,287851
INNOVATUS   ,20231006,28.66,32.98,28.25,31.75,33000
NIITMTS     ,20231006,422.15,443.95,420.05,437.95,21741
KHAZANCHI   ,20231006,207.00,210.00,203.10,204.60,36000
ATL         ,20231006,37.24,39.09,36.50,38.87,315737
TREL        ,20231006,41.95,43.00,41.75,42.73,71550
REDTAPE     ,20231006,465.00,498.00,453.80,487.30,52214
VLEGOV      ,20231006,33.16,33.75,32.71,33.10,38432
SBFC        ,20231006,85.39,88.25,84.60,86.82,256339
CONCORDBIO  ,20231006,1115.05,1175.25,1101.00,1120.35,44404
DPWIRES     ,20231006,660.00,669.05,656.20,658.65,1923
SHELTER     ,20231006,41.00,41.10,40.00,40.00,27000
TVSSCS      ,20231006,212.05,218.00,210.50,216.35,100883
PYRAMID     ,20231006,172.00,173.75,169.15,170.05,14680
SHOORA      ,20231006,52.45,52.51,52.45,52.51,12000
BONDADA     ,20231006,179.70,180.55,175.00,179.95,80000
AEROFLEX    ,20231006,147.50,148.95,146.30,146.75,70488
VPRPL       ,20231006,171.50,176.00,170.20,173.45,269257
SHRADHAIND  ,20231006,29.04,32.30,29.04,32.16,44168
RISHABH     ,20231006,484.00,554.95,483.00,533.90,103196
RATNAVEER   ,20231006,112.90,118.80,112.10,117.25,92836
KAHAN       ,20231006,110.00,116.00,110.00,114.25,16000
JLHL        ,20231006,1125.00,1164.00,1123.40,1154.30,4555
RRKABEL     ,20231006,1485.00,1522.90,1480.20,1502.30,70679
MESON       ,20231006,211.90,218.75,198.10,210.20,234000
EMSLIMITED  ,20231006,313.00,333.75,310.00,323.45,438256
SAMHI       ,20231006,163.00,167.90,161.65,164.85,164140
ZAGGLE      ,20231006,204.95,222.30,201.50,217.40,241185
SOUTHWEST   ,20231006,135.95,136.05,127.40,129.65,1583
NAVINIFTY   ,20231006,200.18,220.00,196.14,205.38,23
NUVAMA      ,20231006,2130.00,2271.70,2130.00,2271.70,3749
KALAMANDIR  ,20231006,235.65,246.90,235.65,244.25,130173
SIGNATURE   ,20231006,480.45,503.00,471.00,483.90,44156
TECHKGREEN  ,20231006,121.35,122.25,119.90,122.25,126400
YATRA       ,20231006,135.05,139.60,134.60,138.05,84590
JSWINFRA    ,20231006,165.95,173.60,163.95,171.60,1608821
MVGJL       ,20231006,218.25,226.90,217.55,222.80,155427
UDS         ,20231006,291.45,291.90,284.00,285.40,12319
ORGANICREC  ,20231006,215.00,225.75,214.00,225.75,673200
VALIANTLAB  ,20231006,161.00,169.05,161.00,169.05,199186
SENSEXETF   ,20231006,77.00,77.00,63.00,66.49,551
TATAMTRTDVR ,20231006,419.00,420.20,416.25,418.05,98797
JISLBNDVR   ,20231006,33.19,33.37,31.95,33.37,2679
GATECHDVR   ,20231006,9.88,10.15,9.57,9.99,94041
KARUR VY(PS ,20231006,135.70,135.70,131.55,132.65,106998
TIDE WATE(PS,20231006,1153.65,1191.00,1153.65,1182.65,2816
XPRO INDI(PS,20231006,1070.00,1100.00,1064.30,1091.10,7838
HISARMET(PS ,20231006,182.00,183.00,178.00,183.00,2063
FERT CHE(PS ,20231006,533.05,538.00,530.00,533.40,24701
GINNI FIL(PS,20231006,26.75,26.75,26.22,26.36,53782
SOUTH PET(PS,20231006,71.80,72.49,70.81,71.79,62182
KAVERI TELE ,20231006,8.15,8.15,8.15,8.15,635
SAKSOFT LTD ,20231006,331.00,343.95,331.00,341.65,35414
SALONA COTSP,20231006,270.00,275.55,268.85,273.20,146
INDIA MOTOR ,20231006,782.05,789.05,782.00,783.45,57
KCP LTD     ,20231006,128.10,137.75,127.55,134.00,286551
KHAITAN INDI,20231006,53.30,54.75,53.30,54.75,113
SUNDARAM FIN,20231006,3140.55,3244.70,3127.90,3157.30,3305
SUNDARAM BRK,20231006,515.00,530.30,507.95,530.05,366
WHEELS INDIA,20231006,789.85,795.50,780.50,783.05,1642
LAMBODHARA T,20231006,172.80,189.10,172.75,181.00,63064
BHANDA-RE   ,20231006,2.02,2.02,1.26,1.85,53602
ADCONPP     ,20231006,0.87,0.93,0.86,0.93,1620687
AARTIPP     ,20231006,303.95,307.05,303.95,307.00,28
NECCLTDPP   ,20231006,9.98,10.21,9.97,10.16,14284
CRESSANPP   ,20231006,12.55,13.10,11.81,12.71,84370
ALANPP      ,20231006,56.15,57.00,56.00,57.00,1496
EIKOPP      ,20231006,29.42,29.42,25.42,26.01,458
SHAREINWARR ,20231006,828.00,829.00,828.00,829.00,16
